Id,Quantity
S_15|Item_1504|2018-02-14,0.012
S_15|Item_1504|2018-05-22,0.012
S_15|Item_1504|2018-06-02,0.012
S_15|Item_1504|2018-06-13,0.012
S_15|Item_1504|2018-07-19,0.012
S_15|Item_1504|2018-08-24,0.012
S_15|Item_1504|2018-09-23,0.012
S_15|Item_1505|2018-02-14,0.012
S_15|Item_1505|2018-05-22,0.012
S_15|Item_1505|2018-06-02,0.012
S_15|Item_1505|2018-06-13,0.012
S_15|Item_1505|2018-07-19,0.012
S_15|Item_1505|2018-08-24,0.012
S_15|Item_1505|2018-09-23,0.012
S_15|Item_1506|2018-02-14,0.012
S_15|Item_1506|2018-05-22,0.012
S_15|Item_1506|2018-06-02,0.012
S_15|Item_1506|2018-06-13,0.012
S_15|Item_1506|2018-07-19,0.012
S_15|Item_1506|2018-08-24,0.012
S_15|Item_1506|2018-09-23,0.012
S_15|Item_1507|2018-02-14,0.012
S_15|Item_1507|2018-05-22,0.012
S_15|Item_1507|2018-06-02,0.012
S_15|Item_1507|2018-06-13,0.012
S_15|Item_1507|2018-07-19,0.012
S_15|Item_1507|2018-08-24,0.012
S_15|Item_1507|2018-09-23,0.012
S_15|Item_645|2018-02-14,0.012
S_15|Item_645|2018-05-22,0.012
S_15|Item_645|2018-06-02,0.012
S_15|Item_645|2018-06-13,0.012
S_15|Item_645|2018-07-19,0.012
S_15|Item_645|2018-08-24,0.012
S_15|Item_645|2018-09-23,0.012
S_15|Item_1897|2018-02-14,0.012
S_15|Item_1897|2018-05-22,0.012
S_15|Item_1897|2018-06-02,0.012
S_15|Item_1897|2018-06-13,0.012
S_15|Item_1897|2018-07-19,0.012
S_15|Item_1897|2018-08-24,0.012
S_15|Item_1897|2018-09-23,0.012
S_15|Item_2441|2018-02-14,0.012
S_15|Item_2441|2018-05-22,0.012
S_15|Item_2441|2018-06-02,0.012
S_15|Item_2441|2018-06-13,0.012
S_15|Item_2441|2018-07-19,0.012
S_15|Item_2441|2018-08-24,0.012
S_15|Item_2441|2018-09-23,0.012
S_15|Item_2522|2018-02-14,0.012
S_15|Item_2522|2018-05-22,0.012
S_15|Item_2522|2018-06-02,0.012
S_15|Item_2522|2018-06-13,0.012
S_15|Item_2522|2018-07-19,0.012
S_15|Item_2522|2018-08-24,0.012
S_15|Item_2522|2018-09-23,0.012
S_15|Item_762|2018-02-14,0.012
S_15|Item_762|2018-05-22,0.012
S_15|Item_762|2018-06-02,0.012
S_15|Item_762|2018-06-13,0.012
S_15|Item_762|2018-07-19,0.012
S_15|Item_762|2018-08-24,0.012
S_15|Item_762|2018-09-23,0.012
S_15|Item_579|2018-02-14,0.012
S_15|Item_579|2018-05-22,0.012
S_15|Item_579|2018-06-02,0.012
S_15|Item_579|2018-06-13,0.012
S_15|Item_579|2018-07-19,0.012
S_15|Item_579|2018-08-24,0.012
S_15|Item_579|2018-09-23,0.012
S_15|Item_581|2018-02-14,0.012
S_15|Item_581|2018-05-22,0.012
S_15|Item_581|2018-06-02,0.012
S_15|Item_581|2018-06-13,0.012
S_15|Item_581|2018-07-19,0.012
S_15|Item_581|2018-08-24,0.012
S_15|Item_581|2018-09-23,0.012
S_15|Item_2559|2018-02-14,0.012
S_15|Item_2559|2018-05-22,0.012
S_15|Item_2559|2018-06-02,0.012
S_15|Item_2559|2018-06-13,0.012
S_15|Item_2559|2018-07-19,0.012
S_15|Item_2559|2018-08-24,0.012
S_15|Item_2559|2018-09-23,0.012
S_15|Item_2264|2018-02-14,0.012
S_15|Item_2264|2018-05-22,0.012
S_15|Item_2264|2018-06-02,0.012
S_15|Item_2264|2018-06-13,0.012
S_15|Item_2264|2018-07-19,0.012
S_15|Item_2264|2018-08-24,0.012
S_15|Item_2264|2018-09-23,0.012
S_15|Item_2711|2018-02-14,0.012
S_15|Item_2711|2018-05-22,0.012
S_15|Item_2711|2018-06-02,0.012
S_15|Item_2711|2018-06-13,0.012
S_15|Item_2711|2018-07-19,0.012
S_15|Item_2711|2018-08-24,0.012
S_15|Item_2711|2018-09-23,0.012
S_15|Item_2713|2018-02-14,0.012
S_15|Item_2713|2018-05-22,0.012
S_15|Item_2713|2018-06-02,0.012
S_15|Item_2713|2018-06-13,0.012
S_15|Item_2713|2018-07-19,0.012
S_15|Item_2713|2018-08-24,0.012
S_15|Item_2713|2018-09-23,0.012
S_15|Item_2714|2018-02-14,0.012
S_15|Item_2714|2018-05-22,0.012
S_15|Item_2714|2018-06-02,0.012
S_15|Item_2714|2018-06-13,0.012
S_15|Item_2714|2018-07-19,0.012
S_15|Item_2714|2018-08-24,0.012
S_15|Item_2714|2018-09-23,0.012
S_15|Item_2710|2018-02-14,0.012
S_15|Item_2710|2018-05-22,0.012
S_15|Item_2710|2018-06-02,0.012
S_15|Item_2710|2018-06-13,0.012
S_15|Item_2710|2018-07-19,0.012
S_15|Item_2710|2018-08-24,0.012
S_15|Item_2710|2018-09-23,0.012
S_15|Item_632|2018-02-14,0.012
S_15|Item_632|2018-05-22,0.012
S_15|Item_632|2018-06-02,0.012
S_15|Item_632|2018-06-13,0.012
S_15|Item_632|2018-07-19,0.012
S_15|Item_632|2018-08-24,0.012
S_15|Item_632|2018-09-23,0.012
S_15|Item_1763|2018-02-14,0.012
S_15|Item_1763|2018-05-22,0.012
S_15|Item_1763|2018-06-02,0.012
S_15|Item_1763|2018-06-13,0.012
S_15|Item_1763|2018-07-19,0.012
S_15|Item_1763|2018-08-24,0.012
S_15|Item_1763|2018-09-23,0.012
S_15|Item_820|2018-05-22,0.012
S_15|Item_820|2018-06-02,0.012
S_15|Item_820|2018-06-13,0.012
S_15|Item_820|2018-07-19,0.012
S_15|Item_820|2018-08-24,0.012
S_15|Item_820|2018-09-23,0.012
S_15|Item_1011|2018-05-22,0.012
S_15|Item_1011|2018-06-02,0.012
S_15|Item_1011|2018-06-13,0.012
S_15|Item_1011|2018-07-19,0.012
S_15|Item_1011|2018-08-24,0.012
S_15|Item_1011|2018-09-23,0.012
S_15|Item_1371|2018-05-22,0.012
S_15|Item_1371|2018-06-02,0.012
S_15|Item_1371|2018-06-13,0.012
S_15|Item_1371|2018-07-19,0.012
S_15|Item_1371|2018-08-24,0.012
S_15|Item_1371|2018-09-23,0.012
S_15|Item_1375|2018-05-22,0.012
S_15|Item_1375|2018-06-02,0.012
S_15|Item_1375|2018-06-13,0.012
S_15|Item_1375|2018-07-19,0.012
S_15|Item_1375|2018-08-24,0.012
S_15|Item_1375|2018-09-23,0.012
S_15|Item_1765|2018-05-22,0.012
S_15|Item_1765|2018-06-02,0.012
S_15|Item_1765|2018-06-13,0.012
S_15|Item_1765|2018-07-19,0.012
S_15|Item_1765|2018-08-24,0.012
S_15|Item_1765|2018-09-23,0.012
S_15|Item_2184|2018-05-22,0.012
S_15|Item_2184|2018-06-02,0.012
S_15|Item_2184|2018-06-13,0.012
S_15|Item_2184|2018-07-19,0.012
S_15|Item_2184|2018-08-24,0.012
S_15|Item_2184|2018-09-23,0.012
S_15|Item_2185|2018-05-22,0.012
S_15|Item_2185|2018-06-02,0.012
S_15|Item_2185|2018-06-13,0.012
S_15|Item_2185|2018-07-19,0.012
S_15|Item_2185|2018-08-24,0.012
S_15|Item_2185|2018-09-23,0.012
S_15|Item_2211|2018-05-22,0.012
S_15|Item_2211|2018-06-02,0.012
S_15|Item_2211|2018-06-13,0.012
S_15|Item_2211|2018-07-19,0.012
S_15|Item_2211|2018-08-24,0.012
S_15|Item_2211|2018-09-23,0.012
S_15|Item_2215|2018-05-22,0.012
S_15|Item_2215|2018-06-02,0.012
S_15|Item_2215|2018-06-13,0.012
S_15|Item_2215|2018-07-19,0.012
S_15|Item_2215|2018-08-24,0.012
S_15|Item_2215|2018-09-23,0.012
S_15|Item_2216|2018-05-22,0.012
S_15|Item_2216|2018-06-02,0.012
S_15|Item_2216|2018-06-13,0.012
S_15|Item_2216|2018-07-19,0.012
S_15|Item_2216|2018-08-24,0.012
S_15|Item_2216|2018-09-23,0.012
S_15|Item_2223|2018-05-22,0.012
S_15|Item_2223|2018-06-02,0.012
S_15|Item_2223|2018-06-13,0.012
S_15|Item_2223|2018-07-19,0.012
S_15|Item_2223|2018-08-24,0.012
S_15|Item_2223|2018-09-23,0.012
S_15|Item_2224|2018-05-22,0.012
S_15|Item_2224|2018-06-02,0.012
S_15|Item_2224|2018-06-13,0.012
S_15|Item_2224|2018-07-19,0.012
S_15|Item_2224|2018-08-24,0.012
S_15|Item_2224|2018-09-23,0.012
S_15|Item_2239|2018-05-22,0.012
S_15|Item_2239|2018-06-02,0.012
S_15|Item_2239|2018-06-13,0.012
S_15|Item_2239|2018-07-19,0.012
S_15|Item_2239|2018-08-24,0.012
S_15|Item_2239|2018-09-23,0.012
S_15|Item_2241|2018-05-22,0.012
S_15|Item_2241|2018-06-02,0.012
S_15|Item_2241|2018-06-13,0.012
S_15|Item_2241|2018-07-19,0.012
S_15|Item_2241|2018-08-24,0.012
S_15|Item_2241|2018-09-23,0.012
S_15|Item_2247|2018-05-22,0.012
S_15|Item_2247|2018-06-02,0.012
S_15|Item_2247|2018-06-13,0.012
S_15|Item_2247|2018-07-19,0.012
S_15|Item_2247|2018-08-24,0.012
S_15|Item_2247|2018-09-23,0.012
S_15|Item_1366|2018-05-22,0.012
S_15|Item_1366|2018-06-02,0.012
S_15|Item_1366|2018-06-13,0.012
S_15|Item_1366|2018-07-19,0.012
S_15|Item_1366|2018-08-24,0.012
S_15|Item_1366|2018-09-23,0.012
S_15|Item_2210|2018-05-22,0.012
S_15|Item_2210|2018-06-02,0.012
S_15|Item_2210|2018-06-13,0.012
S_15|Item_2210|2018-07-19,0.012
S_15|Item_2210|2018-08-24,0.012
S_15|Item_2210|2018-09-23,0.012
S_15|Item_2225|2018-05-22,0.012
S_15|Item_2225|2018-06-02,0.012
S_15|Item_2225|2018-06-13,0.012
S_15|Item_2225|2018-07-19,0.012
S_15|Item_2225|2018-08-24,0.012
S_15|Item_2225|2018-09-23,0.012
S_15|Item_2240|2018-05-22,0.012
S_15|Item_2240|2018-06-02,0.012
S_15|Item_2240|2018-06-13,0.012
S_15|Item_2240|2018-07-19,0.012
S_15|Item_2240|2018-08-24,0.012
S_15|Item_2240|2018-09-23,0.012
S_15|Item_821|2018-05-22,0.012
S_15|Item_821|2018-06-02,0.012
S_15|Item_821|2018-06-13,0.012
S_15|Item_821|2018-07-19,0.012
S_15|Item_821|2018-08-24,0.012
S_15|Item_821|2018-09-23,0.012
S_15|Item_1012|2018-05-22,0.012
S_15|Item_1012|2018-06-02,0.012
S_15|Item_1012|2018-06-13,0.012
S_15|Item_1012|2018-07-19,0.012
S_15|Item_1012|2018-08-24,0.012
S_15|Item_1012|2018-09-23,0.012
S_15|Item_1348|2018-05-22,0.012
S_15|Item_1348|2018-06-02,0.012
S_15|Item_1348|2018-06-13,0.012
S_15|Item_1348|2018-07-19,0.012
S_15|Item_1348|2018-08-24,0.012
S_15|Item_1348|2018-09-23,0.012
S_15|Item_1372|2018-05-22,0.012
S_15|Item_1372|2018-06-02,0.012
S_15|Item_1372|2018-06-13,0.012
S_15|Item_1372|2018-07-19,0.012
S_15|Item_1372|2018-08-24,0.012
S_15|Item_1372|2018-09-23,0.012
S_15|Item_1376|2018-05-22,0.012
S_15|Item_1376|2018-06-02,0.012
S_15|Item_1376|2018-06-13,0.012
S_15|Item_1376|2018-07-19,0.012
S_15|Item_1376|2018-08-24,0.012
S_15|Item_1376|2018-09-23,0.012
S_15|Item_1008|2018-05-22,0.012
S_15|Item_1008|2018-06-02,0.012
S_15|Item_1008|2018-06-13,0.012
S_15|Item_1008|2018-07-19,0.012
S_15|Item_1008|2018-08-24,0.012
S_15|Item_1008|2018-09-23,0.012
S_15|Item_1834|2018-05-22,0.012
S_15|Item_1834|2018-06-02,0.012
S_15|Item_1834|2018-06-13,0.012
S_15|Item_1834|2018-07-19,0.012
S_15|Item_1834|2018-08-24,0.012
S_15|Item_1834|2018-09-23,0.012
S_15|Item_1806|2018-05-22,0.012
S_15|Item_1806|2018-06-02,0.012
S_15|Item_1806|2018-06-13,0.012
S_15|Item_1806|2018-07-19,0.012
S_15|Item_1806|2018-08-24,0.012
S_15|Item_1806|2018-09-23,0.012
S_15|Item_1367|2018-05-22,0.012
S_15|Item_1367|2018-06-02,0.012
S_15|Item_1367|2018-06-13,0.012
S_15|Item_1367|2018-07-19,0.012
S_15|Item_1367|2018-08-24,0.012
S_15|Item_1367|2018-09-23,0.012
S_15|Item_1469|2018-05-22,0.012
S_15|Item_1469|2018-06-02,0.012
S_15|Item_1469|2018-06-13,0.012
S_15|Item_1469|2018-07-19,0.012
S_15|Item_1469|2018-08-24,0.012
S_15|Item_1469|2018-09-23,0.012
S_15|Item_1470|2018-05-22,0.012
S_15|Item_1470|2018-06-02,0.012
S_15|Item_1470|2018-06-13,0.012
S_15|Item_1470|2018-07-19,0.012
S_15|Item_1470|2018-08-24,0.012
S_15|Item_1470|2018-09-23,0.012
S_15|Item_1349|2018-05-22,0.012
S_15|Item_1349|2018-06-02,0.012
S_15|Item_1349|2018-06-13,0.012
S_15|Item_1349|2018-07-19,0.012
S_15|Item_1349|2018-08-24,0.012
S_15|Item_1349|2018-09-23,0.012
S_15|Item_244|2018-06-13,0.012
S_15|Item_244|2018-07-19,0.012
S_15|Item_244|2018-08-24,0.012
S_15|Item_244|2018-09-23,0.012
S_15|Item_1009|2018-08-24,0.012
S_15|Item_1009|2018-09-23,0.012
S_15|Item_2276|2018-08-24,0.012
S_15|Item_2276|2018-09-23,0.012
S_15|Item_2290|2018-08-24,0.012
S_15|Item_2290|2018-09-23,0.012
S_15|Item_2344|2018-08-24,0.012
S_15|Item_2344|2018-09-23,0.012
S_20|Item_256|2018-02-14,0.012
S_20|Item_256|2018-05-22,0.012
S_20|Item_256|2018-06-02,0.012
S_20|Item_256|2018-06-13,0.012
S_20|Item_256|2018-07-19,0.012
S_20|Item_256|2018-08-24,0.012
S_20|Item_256|2018-09-23,0.012
S_20|Item_260|2018-02-14,0.012
S_20|Item_260|2018-05-22,0.012
S_20|Item_260|2018-06-02,0.012
S_20|Item_260|2018-06-13,0.012
S_20|Item_260|2018-07-19,0.012
S_20|Item_260|2018-08-24,0.012
S_20|Item_260|2018-09-23,0.012
S_20|Item_300|2018-02-14,0.012
S_20|Item_300|2018-05-22,0.012
S_20|Item_300|2018-06-02,0.012
S_20|Item_300|2018-06-13,0.012
S_20|Item_300|2018-07-19,0.012
S_20|Item_300|2018-08-24,0.012
S_20|Item_300|2018-09-23,0.012
S_20|Item_301|2018-02-14,0.012
S_20|Item_301|2018-05-22,0.012
S_20|Item_301|2018-06-02,0.012
S_20|Item_301|2018-06-13,0.012
S_20|Item_301|2018-07-19,0.012
S_20|Item_301|2018-08-24,0.012
S_20|Item_301|2018-09-23,0.012
S_20|Item_619|2018-02-14,0.012
S_20|Item_619|2018-05-22,0.012
S_20|Item_619|2018-06-02,0.012
S_20|Item_619|2018-06-13,0.012
S_20|Item_619|2018-07-19,0.012
S_20|Item_619|2018-08-24,0.012
S_20|Item_619|2018-09-23,0.012
S_20|Item_622|2018-02-14,0.012
S_20|Item_622|2018-05-22,0.012
S_20|Item_622|2018-06-02,0.012
S_20|Item_622|2018-06-13,0.012
S_20|Item_622|2018-07-19,0.012
S_20|Item_622|2018-08-24,0.012
S_20|Item_622|2018-09-23,0.012
S_20|Item_632|2018-02-14,0.012
S_20|Item_632|2018-05-22,0.012
S_20|Item_632|2018-06-02,0.012
S_20|Item_632|2018-06-13,0.012
S_20|Item_632|2018-07-19,0.012
S_20|Item_632|2018-08-24,0.012
S_20|Item_632|2018-09-23,0.012
S_20|Item_637|2018-02-14,0.012
S_20|Item_637|2018-05-22,0.012
S_20|Item_637|2018-06-02,0.012
S_20|Item_637|2018-06-13,0.012
S_20|Item_637|2018-07-19,0.012
S_20|Item_637|2018-08-24,0.012
S_20|Item_637|2018-09-23,0.012
S_20|Item_645|2018-02-14,0.012
S_20|Item_645|2018-05-22,0.012
S_20|Item_645|2018-06-02,0.012
S_20|Item_645|2018-06-13,0.012
S_20|Item_645|2018-07-19,0.012
S_20|Item_645|2018-08-24,0.012
S_20|Item_645|2018-09-23,0.012
S_20|Item_742|2018-02-14,0.012
S_20|Item_742|2018-05-22,0.012
S_20|Item_742|2018-06-02,0.012
S_20|Item_742|2018-06-13,0.012
S_20|Item_742|2018-07-19,0.012
S_20|Item_742|2018-08-24,0.012
S_20|Item_742|2018-09-23,0.012
S_20|Item_1141|2018-02-14,0.012
S_20|Item_1141|2018-05-22,0.012
S_20|Item_1141|2018-06-02,0.012
S_20|Item_1141|2018-06-13,0.012
S_20|Item_1141|2018-07-19,0.012
S_20|Item_1141|2018-08-24,0.012
S_20|Item_1141|2018-09-23,0.012
S_20|Item_1207|2018-02-14,0.012
S_20|Item_1207|2018-05-22,0.012
S_20|Item_1207|2018-06-02,0.012
S_20|Item_1207|2018-06-13,0.012
S_20|Item_1207|2018-07-19,0.012
S_20|Item_1207|2018-08-24,0.012
S_20|Item_1207|2018-09-23,0.012
S_20|Item_1237|2018-02-14,0.012
S_20|Item_1237|2018-05-22,0.012
S_20|Item_1237|2018-06-02,0.012
S_20|Item_1237|2018-06-13,0.012
S_20|Item_1237|2018-07-19,0.012
S_20|Item_1237|2018-08-24,0.012
S_20|Item_1237|2018-09-23,0.012
S_20|Item_1244|2018-02-14,0.012
S_20|Item_1244|2018-05-22,0.012
S_20|Item_1244|2018-06-02,0.012
S_20|Item_1244|2018-06-13,0.012
S_20|Item_1244|2018-07-19,0.012
S_20|Item_1244|2018-08-24,0.012
S_20|Item_1244|2018-09-23,0.012
S_20|Item_1246|2018-02-14,0.012
S_20|Item_1246|2018-05-22,0.012
S_20|Item_1246|2018-06-02,0.012
S_20|Item_1246|2018-06-13,0.012
S_20|Item_1246|2018-07-19,0.012
S_20|Item_1246|2018-08-24,0.012
S_20|Item_1246|2018-09-23,0.012
S_20|Item_1256|2018-02-14,0.012
S_20|Item_1256|2018-05-22,0.012
S_20|Item_1256|2018-06-02,0.012
S_20|Item_1256|2018-06-13,0.012
S_20|Item_1256|2018-07-19,0.012
S_20|Item_1256|2018-08-24,0.012
S_20|Item_1256|2018-09-23,0.012
S_20|Item_1270|2018-02-14,0.012
S_20|Item_1270|2018-05-22,0.012
S_20|Item_1270|2018-06-02,0.012
S_20|Item_1270|2018-06-13,0.012
S_20|Item_1270|2018-07-19,0.012
S_20|Item_1270|2018-08-24,0.012
S_20|Item_1270|2018-09-23,0.012
S_20|Item_1278|2018-02-14,0.012
S_20|Item_1278|2018-05-22,0.012
S_20|Item_1278|2018-06-02,0.012
S_20|Item_1278|2018-06-13,0.012
S_20|Item_1278|2018-07-19,0.012
S_20|Item_1278|2018-08-24,0.012
S_20|Item_1278|2018-09-23,0.012
S_20|Item_1301|2018-02-14,0.012
S_20|Item_1301|2018-05-22,0.012
S_20|Item_1301|2018-06-02,0.012
S_20|Item_1301|2018-06-13,0.012
S_20|Item_1301|2018-07-19,0.012
S_20|Item_1301|2018-08-24,0.012
S_20|Item_1301|2018-09-23,0.012
S_20|Item_1302|2018-02-14,0.012
S_20|Item_1302|2018-05-22,0.012
S_20|Item_1302|2018-06-02,0.012
S_20|Item_1302|2018-06-13,0.012
S_20|Item_1302|2018-07-19,0.012
S_20|Item_1302|2018-08-24,0.012
S_20|Item_1302|2018-09-23,0.012
S_20|Item_1327|2018-02-14,0.012
S_20|Item_1327|2018-05-22,0.012
S_20|Item_1327|2018-06-02,0.012
S_20|Item_1327|2018-06-13,0.012
S_20|Item_1327|2018-07-19,0.012
S_20|Item_1327|2018-08-24,0.012
S_20|Item_1327|2018-09-23,0.012
S_20|Item_1462|2018-02-14,0.012
S_20|Item_1462|2018-05-22,0.012
S_20|Item_1462|2018-06-02,0.012
S_20|Item_1462|2018-06-13,0.012
S_20|Item_1462|2018-07-19,0.012
S_20|Item_1462|2018-08-24,0.012
S_20|Item_1462|2018-09-23,0.012
S_20|Item_1483|2018-02-14,0.012
S_20|Item_1483|2018-05-22,0.012
S_20|Item_1483|2018-06-02,0.012
S_20|Item_1483|2018-06-13,0.012
S_20|Item_1483|2018-07-19,0.012
S_20|Item_1483|2018-08-24,0.012
S_20|Item_1483|2018-09-23,0.012
S_20|Item_1484|2018-02-14,0.012
S_20|Item_1484|2018-05-22,0.012
S_20|Item_1484|2018-06-02,0.012
S_20|Item_1484|2018-06-13,0.012
S_20|Item_1484|2018-07-19,0.012
S_20|Item_1484|2018-08-24,0.012
S_20|Item_1484|2018-09-23,0.012
S_20|Item_1496|2018-02-14,0.012
S_20|Item_1496|2018-05-22,0.012
S_20|Item_1496|2018-06-02,0.012
S_20|Item_1496|2018-06-13,0.012
S_20|Item_1496|2018-07-19,0.012
S_20|Item_1496|2018-08-24,0.012
S_20|Item_1496|2018-09-23,0.012
S_20|Item_1508|2018-02-14,0.012
S_20|Item_1508|2018-05-22,0.012
S_20|Item_1508|2018-06-02,0.012
S_20|Item_1508|2018-06-13,0.012
S_20|Item_1508|2018-07-19,0.012
S_20|Item_1508|2018-08-24,0.012
S_20|Item_1508|2018-09-23,0.012
S_20|Item_1534|2018-02-14,0.012
S_20|Item_1534|2018-05-22,0.012
S_20|Item_1534|2018-06-02,0.012
S_20|Item_1534|2018-06-13,0.012
S_20|Item_1534|2018-07-19,0.012
S_20|Item_1534|2018-08-24,0.012
S_20|Item_1534|2018-09-23,0.012
S_20|Item_1535|2018-02-14,0.012
S_20|Item_1535|2018-05-22,0.012
S_20|Item_1535|2018-06-02,0.012
S_20|Item_1535|2018-06-13,0.012
S_20|Item_1535|2018-07-19,0.012
S_20|Item_1535|2018-08-24,0.012
S_20|Item_1535|2018-09-23,0.012
S_20|Item_1536|2018-02-14,0.012
S_20|Item_1536|2018-05-22,0.012
S_20|Item_1536|2018-06-02,0.012
S_20|Item_1536|2018-06-13,0.012
S_20|Item_1536|2018-07-19,0.012
S_20|Item_1536|2018-08-24,0.012
S_20|Item_1536|2018-09-23,0.012
S_20|Item_1537|2018-02-14,0.012
S_20|Item_1537|2018-05-22,0.012
S_20|Item_1537|2018-06-02,0.012
S_20|Item_1537|2018-06-13,0.012
S_20|Item_1537|2018-07-19,0.012
S_20|Item_1537|2018-08-24,0.012
S_20|Item_1537|2018-09-23,0.012
S_20|Item_1611|2018-02-14,0.012
S_20|Item_1611|2018-05-22,0.012
S_20|Item_1611|2018-06-02,0.012
S_20|Item_1611|2018-06-13,0.012
S_20|Item_1611|2018-07-19,0.012
S_20|Item_1611|2018-08-24,0.012
S_20|Item_1611|2018-09-23,0.012
S_20|Item_1635|2018-02-14,0.012
S_20|Item_1635|2018-05-22,0.012
S_20|Item_1635|2018-06-02,0.012
S_20|Item_1635|2018-06-13,0.012
S_20|Item_1635|2018-07-19,0.012
S_20|Item_1635|2018-08-24,0.012
S_20|Item_1635|2018-09-23,0.012
S_20|Item_1636|2018-02-14,0.012
S_20|Item_1636|2018-05-22,0.012
S_20|Item_1636|2018-06-02,0.012
S_20|Item_1636|2018-06-13,0.012
S_20|Item_1636|2018-07-19,0.012
S_20|Item_1636|2018-08-24,0.012
S_20|Item_1636|2018-09-23,0.012
S_20|Item_1639|2018-02-14,0.012
S_20|Item_1639|2018-05-22,0.012
S_20|Item_1639|2018-06-02,0.012
S_20|Item_1639|2018-06-13,0.012
S_20|Item_1639|2018-07-19,0.012
S_20|Item_1639|2018-08-24,0.012
S_20|Item_1639|2018-09-23,0.012
S_20|Item_1641|2018-02-14,0.012
S_20|Item_1641|2018-05-22,0.012
S_20|Item_1641|2018-06-02,0.012
S_20|Item_1641|2018-06-13,0.012
S_20|Item_1641|2018-07-19,0.012
S_20|Item_1641|2018-08-24,0.012
S_20|Item_1641|2018-09-23,0.012
S_20|Item_1642|2018-02-14,0.012
S_20|Item_1642|2018-05-22,0.012
S_20|Item_1642|2018-06-02,0.012
S_20|Item_1642|2018-06-13,0.012
S_20|Item_1642|2018-07-19,0.012
S_20|Item_1642|2018-08-24,0.012
S_20|Item_1642|2018-09-23,0.012
S_20|Item_1644|2018-02-14,0.012
S_20|Item_1644|2018-05-22,0.012
S_20|Item_1644|2018-06-02,0.012
S_20|Item_1644|2018-06-13,0.012
S_20|Item_1644|2018-07-19,0.012
S_20|Item_1644|2018-08-24,0.012
S_20|Item_1644|2018-09-23,0.012
S_20|Item_1647|2018-02-14,0.012
S_20|Item_1647|2018-05-22,0.012
S_20|Item_1647|2018-06-02,0.012
S_20|Item_1647|2018-06-13,0.012
S_20|Item_1647|2018-07-19,0.012
S_20|Item_1647|2018-08-24,0.012
S_20|Item_1647|2018-09-23,0.012
S_20|Item_1710|2018-02-14,0.012
S_20|Item_1710|2018-05-22,0.012
S_20|Item_1710|2018-06-02,0.012
S_20|Item_1710|2018-06-13,0.012
S_20|Item_1710|2018-07-19,0.012
S_20|Item_1710|2018-08-24,0.012
S_20|Item_1710|2018-09-23,0.012
S_20|Item_1711|2018-02-14,0.012
S_20|Item_1711|2018-05-22,0.012
S_20|Item_1711|2018-06-02,0.012
S_20|Item_1711|2018-06-13,0.012
S_20|Item_1711|2018-07-19,0.012
S_20|Item_1711|2018-08-24,0.012
S_20|Item_1711|2018-09-23,0.012
S_20|Item_1712|2018-02-14,0.012
S_20|Item_1712|2018-05-22,0.012
S_20|Item_1712|2018-06-02,0.012
S_20|Item_1712|2018-06-13,0.012
S_20|Item_1712|2018-07-19,0.012
S_20|Item_1712|2018-08-24,0.012
S_20|Item_1712|2018-09-23,0.012
S_20|Item_1713|2018-02-14,0.012
S_20|Item_1713|2018-05-22,0.012
S_20|Item_1713|2018-06-02,0.012
S_20|Item_1713|2018-06-13,0.012
S_20|Item_1713|2018-07-19,0.012
S_20|Item_1713|2018-08-24,0.012
S_20|Item_1713|2018-09-23,0.012
S_20|Item_1714|2018-02-14,0.012
S_20|Item_1714|2018-05-22,0.012
S_20|Item_1714|2018-06-02,0.012
S_20|Item_1714|2018-06-13,0.012
S_20|Item_1714|2018-07-19,0.012
S_20|Item_1714|2018-08-24,0.012
S_20|Item_1714|2018-09-23,0.012
S_20|Item_1715|2018-02-14,0.012
S_20|Item_1715|2018-05-22,0.012
S_20|Item_1715|2018-06-02,0.012
S_20|Item_1715|2018-06-13,0.012
S_20|Item_1715|2018-07-19,0.012
S_20|Item_1715|2018-08-24,0.012
S_20|Item_1715|2018-09-23,0.012
S_20|Item_1717|2018-02-14,0.012
S_20|Item_1717|2018-05-22,0.012
S_20|Item_1717|2018-06-02,0.012
S_20|Item_1717|2018-06-13,0.012
S_20|Item_1717|2018-07-19,0.012
S_20|Item_1717|2018-08-24,0.012
S_20|Item_1717|2018-09-23,0.012
S_20|Item_1725|2018-02-14,0.012
S_20|Item_1725|2018-05-22,0.012
S_20|Item_1725|2018-06-02,0.012
S_20|Item_1725|2018-06-13,0.012
S_20|Item_1725|2018-07-19,0.012
S_20|Item_1725|2018-08-24,0.012
S_20|Item_1725|2018-09-23,0.012
S_20|Item_1727|2018-02-14,0.012
S_20|Item_1727|2018-05-22,0.012
S_20|Item_1727|2018-06-02,0.012
S_20|Item_1727|2018-06-13,0.012
S_20|Item_1727|2018-07-19,0.012
S_20|Item_1727|2018-08-24,0.012
S_20|Item_1727|2018-09-23,0.012
S_20|Item_1740|2018-02-14,0.012
S_20|Item_1740|2018-05-22,0.012
S_20|Item_1740|2018-06-02,0.012
S_20|Item_1740|2018-06-13,0.012
S_20|Item_1740|2018-07-19,0.012
S_20|Item_1740|2018-08-24,0.012
S_20|Item_1740|2018-09-23,0.012
S_20|Item_1741|2018-02-14,0.012
S_20|Item_1741|2018-05-22,0.012
S_20|Item_1741|2018-06-02,0.012
S_20|Item_1741|2018-06-13,0.012
S_20|Item_1741|2018-07-19,0.012
